ordinal,scenario,dataset,dsm_mode_tag,batch_size,model,optimizer,learning_rate,epochs,num_classes,accuracy,precision,recall,macro_f1,macro_f2,mcc,cm00,cm01,cm10,cm11,confusion_matrix_json,best_val_f1,best_val_epoch,monitor_metric,train_time_sec,num_test_samples,predictions_csv,result_dir
False,4,dataset_16,dsm_density_uncertainty,256,FUJITA,RMSprop,0.001,100,1,0.6674140508221226,0.5,0.5955056179775281,0.5435897435897437,0.5735930735930737,0.6438946152008767,1256,530,360,530,"[[1256, 530], [360, 530]]",0.5653333333333334,18,val_f1,7.0186989307403564,2676,results/scenario_4/FUJITA/dataset_16/dsm_density_uncertainty/RMSprop_lr0.001_bs256/predictions.csv,results/scenario_4/FUJITA/dataset_16/dsm_density_uncertainty/RMSprop_lr0.001_bs256
