,precision,recall,f1-score,support
0,0.7728723404255319,0.8135498320268757,0.7926895799236223,1786.0
1,0.5816582914572864,0.5202247191011236,0.5492289442467377,890.0
accuracy,0.7159940209267563,0.7159940209267563,0.7159940209267563,0.7159940209267563
macro avg,0.6772653159414092,0.6668872755639996,0.6709592620851801,2676.0
weighted avg,0.7092772344532827,0.7159940209267563,0.7117179933195763,2676.0
