ordinal,scenario,dataset,dsm_mode_tag,batch_size,model,optimizer,learning_rate,epochs,num_classes,accuracy,precision,recall,macro_f1,macro_f2,mcc,cm00,cm01,cm10,cm11,confusion_matrix_json,best_val_f1,best_val_epoch,monitor_metric,train_time_sec,num_test_samples,predictions_csv,result_dir
False,4,dataset_16,dsm_density_uncertainty,64,FUJITA,SGD,0.0001,100,1,0.3325859491778774,0.3325859491778774,1.0,0.49915872125630956,0.7135984605516357,0.5,0,1786,0,890,"[[0, 1786], [0, 890]]",0.4985931344963421,1,val_f1,5.2810304164886475,2676,results/scenario_4/FUJITA/dataset_16/dsm_density_uncertainty/SGD_lr0.0001_bs64/predictions.csv,results/scenario_4/FUJITA/dataset_16/dsm_density_uncertainty/SGD_lr0.0001_bs64
