,precision,recall,f1-score,support
0,0.8087941372418388,0.6797312430011199,0.7386674779434136,1786.0
1,0.5131914893617021,0.6775280898876405,0.5840193704600484,890.0
accuracy,0.6789985052316891,0.6789985052316891,0.6789985052316891,0.6789985052316891
macro avg,0.6609928133017704,0.6786296664443802,0.661343424201731,2676.0
weighted avg,0.7104808500171296,0.6789985052316891,0.687233690327496,2676.0
