,precision,recall,f1-score,support
0,0.6120689655172413,0.7376623376623377,0.6690223792697291,385.0
1,0.6726190476190477,0.6452533904354033,0.6586520947176686,1401.0
2,0.27946127946127947,0.35095137420718814,0.3111527647610122,473.0
3,0.22289156626506024,0.14979757085020243,0.1791767554479419,247.0
4,0.75,0.4764705882352941,0.5827338129496402,170.0
accuracy,0.5500747384155455,0.5500747384155455,0.5500747384155455,0.5500747384155455
macro avg,0.5074081717725257,0.47202705227808506,0.48014756142919846,2676.0
weighted avg,0.5578195962223762,0.5500747384155455,0.5496419526335345,2676.0
