,precision,recall,f1-score,support
0,0.831081081081081,0.3194805194805195,0.4615384615384615,385.0
1,0.673733804475854,0.8165596002855103,0.7383026782833172,1401.0
2,0.29635499207606975,0.3953488372093023,0.33876811594202894,473.0
3,0.3416666666666667,0.1659919028340081,0.22343324250681199,247.0
4,0.810126582278481,0.3764705882352941,0.5140562248995983,170.0
accuracy,0.5825859491778774,0.5825859491778774,0.5825859491778774,0.5825859491778774
macro avg,0.5905926253156305,0.4147702896089269,0.45521974463404363,2676.0
weighted avg,0.6076817538089974,0.5825859491778774,0.5660946367488524,2676.0
