,precision,recall,f1-score,support
0,0.8018867924528302,0.44155844155844154,0.5695142378559463,385.0
1,0.665390924002187,0.8686652391149179,0.7535603715170279,1401.0
2,0.26973684210526316,0.26004228329809725,0.26480086114101187,473.0
3,0.3448275862068966,0.1214574898785425,0.17964071856287425,247.0
4,0.75,0.40588235294117647,0.5267175572519085,170.0
accuracy,0.601270553064275,0.601270553064275,0.601270553064275,0.601270553064275
macro avg,0.5663684289534354,0.41952116135823514,0.45884674926575386,2676.0
weighted avg,0.5908808070741018,0.601270553064275,0.573305348134323,2676.0
