scenario,model,dataset,dsm_mode_tag,variant_tag,residual,fusion,epochs,num_classes,dsm_post_concat_with_rgb,use_four_stream,optimizer,learning_rate,batch_size,selected_metric,macro_f1,result_dir,ordinal,accuracy,precision,recall,macro_f2,mcc,mae,rmse,off_by_one_accuracy,qwk,linear_kappa,spearman,cm00,cm01,cm10,cm11,confusion_matrix_json,best_val_metric,best_val_epoch,monitor_metric,train_time_sec,num_test_samples,predictions_csv
5,MMF,dataset_16,dsm_density_uncertainty,3stream_concat,True,mcmaf,100,5,True,False,Adam,0.001,128,macro_f1,0.5331171732478369,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/3stream_concat/residual_True/fusion_mcmaf/Adam_lr0.001_bs128,True,0.6371449925261584,0.5963210035049855,0.5020540316335997,0.5118200332416434,0.7069675927516752,0.4727204783258595,0.866456798781945,0.9155455904334828,0.610183619788789,0.5087629581085733,0.5844297288109757,0,0,0,0,"[[226, 129, 17, 6, 7], [47, 1195, 128, 21, 10], [5, 308, 134, 18, 8], [2, 95, 80, 52, 18], [3, 30, 22, 17, 98]]",0.6746519800690792,40,val_qwk,62.46432781219482,2676,results/scenario_5/MMF/dataset_16/dsm_density_uncertainty/3stream_concat/residual_True/fusion_mcmaf/Adam_lr0.001_bs128/predictions.csv
