,precision,recall,f1-score,support
0,0.7415795586527294,0.7150055991041433,0.7280501710376283,1786.0
1,0.46645702306079667,0.5,0.482646420824295,890.0
accuracy,0.6434977578475336,0.6434977578475336,0.6434977578475336,0.6434977578475336
macro avg,0.6040182908567631,0.6075027995520716,0.6053482959309616,2676.0
weighted avg,0.6500776690126621,0.6434977578475336,0.6464323318411161,2676.0
