,precision,recall,f1-score,support
0,0.24615384615384617,0.08311688311688312,0.12427184466019416,385.0
1,0.5227808326787117,0.9500356887937188,0.6744362807195338,1401.0
2,0.0,0.0,0.0,473.0
3,0.0,0.0,0.0,247.0
4,0.0,0.0,0.0,170.0
accuracy,0.5093423019431988,0.5093423019431988,0.5093423019431988,0.5093423019431988
macro avg,0.15378693576651156,0.20663051438212038,0.15974162507594558,2676.0
weighted avg,0.30911254759047296,0.5093423019431988,0.37097529502325916,2676.0
