,precision,recall,f1-score,support
0,0.8409090909090909,0.38441558441558443,0.5276292335115865,385.0
1,0.6302314130969966,0.913633119200571,0.745920745920746,1401.0
2,0.21846153846153846,0.15010570824524314,0.17794486215538846,473.0
3,0.3333333333333333,0.1417004048582996,0.19886363636363638,247.0
4,0.8461538461538461,0.19411764705882353,0.3157894736842105,170.0
accuracy,0.5855754857997011,0.5855754857997011,0.5855754857997011,0.5855754857997011
macro avg,0.5738178443909612,0.3567944927557043,0.3932295903271136,2676.0
weighted avg,0.5740717506056379,0.5855754857997011,0.5363018192991625,2676.0
