,precision,recall,f1-score,support
0,0.21610738255033557,0.41818181818181815,0.2849557522123894,385.0
1,0.5308130502330399,0.7316202712348323,0.6152460984393757,1401.0
2,0.0,0.0,0.0,473.0
3,0.0,0.0,0.0,247.0
4,0.0,0.0,0.0,170.0
accuracy,0.4431988041853513,0.4431988041853513,0.4431988041853513,0.4431988041853513
macro avg,0.1493840865566751,0.2299604178833301,0.180040370130353,2676.0
weighted avg,0.3089949273760718,0.4431988041853513,0.363104539803937,2676.0
