,precision,recall,f1-score,support
0,0.7294117647058823,0.6441558441558441,0.6841379310344827,385.0
1,0.6597569692637598,0.6588151320485368,0.6592857142857144,1401.0
2,0.2727272727272727,0.4059196617336152,0.3262531860662702,473.0
3,0.18181818181818182,0.08097165991902834,0.11204481792717087,247.0
4,0.6178861788617886,0.4470588235294118,0.5187713310580205,170.0
accuracy,0.5452167414050823,0.5452167414050823,0.5452167414050823,0.5452167414050823
macro avg,0.49232007347537704,0.4473842242772873,0.46009859607433173,2676.0
weighted avg,0.5545937162428577,0.5452167414050823,0.5445576765619515,2676.0
