ordinal,scenario,dataset,dsm_mode_tag,variant_tag,dsm_post_concat_with_rgb,use_four_stream,residual,fusion,batch_size,model,optimizer,learning_rate,epochs,num_classes,accuracy,precision,recall,macro_f1,macro_f2,mcc,mae,qwk,cm00,cm01,cm10,cm11,confusion_matrix_json,best_val_f1,best_val_epoch,monitor_metric,train_time_sec,num_test_samples,predictions_csv,result_dir
True,5,dataset_16,dsm_only,4stream,True,True,True,mcmaf,256,MMF,SGD,0.0001,100,5,0.5022421524663677,0.1576989454598056,0.22011735587752718,0.17839155082415015,0.19979971545414327,0.5282211050583993,0.7492526158445441,0.024853329783950384,0,0,0,0,"[[75, 310, 0, 0, 0], [132, 1269, 0, 0, 0], [45, 428, 0, 0, 0], [22, 225, 0, 0, 0], [19, 151, 0, 0, 0]]",0.17741372126060084,51,val_f1,66.86006355285645,2676,results/scenario_5/MMF/dataset_16/dsm_only/4stream/residual_True/fusion_mcmaf/SGD_lr0.0001_bs256/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_only/4stream/residual_True/fusion_mcmaf/SGD_lr0.0001_bs256
True,5,dataset_16,dsm_only,4stream,True,True,True,mcmaf,128,MMF,SGD,0.0001,100,5,0.5037369207772795,0.1587662039165211,0.22106510192163298,0.17932935145925083,0.20072357444463637,0.5301498173319845,0.7481315396113603,0.02363197215500268,0,0,0,0,"[[76, 309, 0, 0, 0], [129, 1272, 0, 0, 0], [45, 428, 0, 0, 0], [22, 225, 0, 0, 0], [20, 150, 0, 0, 0]]",0.17737615323388856,10,val_f1,33.518038511276245,2676,results/scenario_5/MMF/dataset_16/dsm_only/4stream/residual_True/fusion_mcmaf/SGD_lr0.0001_bs128/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_only/4stream/residual_True/fusion_mcmaf/SGD_lr0.0001_bs128
True,5,dataset_16,dsm_only,4stream,True,True,True,mcmaf,64,MMF,SGD,0.0001,100,5,0.5067264573991032,0.16222342943735582,0.22258386866523913,0.1811572587056766,0.20219261475350708,0.5320876632264718,0.7417787742899851,0.02940697060112163,0,0,0,0,"[[77, 308, 0, 0, 0], [122, 1279, 0, 0, 0], [40, 433, 0, 0, 0], [21, 226, 0, 0, 0], [17, 153, 0, 0, 0]]",0.1768682578343543,5,val_f1,35.46193027496338,2676,results/scenario_5/MMF/dataset_16/dsm_only/4stream/residual_True/fusion_mcmaf/SGD_lr0.0001_bs64/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_only/4stream/residual_True/fusion_mcmaf/SGD_lr0.0001_bs64
True,5,dataset_16,dsm_only,4stream,True,True,True,mcmaf,256,MMF,SGD,0.001,100,5,0.4880418535127055,0.15396261139093376,0.21921336336753897,0.17800360575223023,0.19972252218864017,0.5192122114583649,0.7638266068759342,0.04438657433212789,0,0,0,0,"[[87, 298, 0, 0, 0], [182, 1219, 0, 0, 0], [43, 430, 0, 0, 0], [32, 215, 0, 0, 0], [12, 158, 0, 0, 0]]",0.18315753588896883,3,val_f1,17.886208295822144,2676,results/scenario_5/MMF/dataset_16/dsm_only/4stream/residual_True/fusion_mcmaf/SGD_lr0.001_bs256/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_only/4stream/residual_True/fusion_mcmaf/SGD_lr0.001_bs256
True,5,dataset_16,dsm_only,4stream,True,True,True,mcmaf,128,MMF,SGD,0.001,100,5,0.4786995515695067,0.1482002617801047,0.21451430796184545,0.1733437984279118,0.1952547883398947,0.5119525910153419,0.7765321375186846,0.04600558364011054,0,0,0,0,"[[84, 301, 0, 0, 0], [204, 1197, 0, 0, 0], [56, 417, 0, 0, 0], [29, 218, 0, 0, 0], [11, 159, 0, 0, 0]]",0.1781416449057298,1,val_f1,20.206332683563232,2676,results/scenario_5/MMF/dataset_16/dsm_only/4stream/residual_True/fusion_mcmaf/SGD_lr0.001_bs128/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_only/4stream/residual_True/fusion_mcmaf/SGD_lr0.001_bs128
True,5,dataset_16,dsm_only,4stream,True,True,True,mcmaf,64,MMF,SGD,0.001,100,5,0.5265321375186846,0.2016928911944819,0.22336883673072108,0.18302725437013848,0.20098007451627123,0.5424352501627344,0.6976831091180867,0.04733742554471798,0,0,0,0,"[[59, 326, 0, 0, 0], [51, 1350, 0, 0, 0], [5, 468, 0, 0, 0], [5, 242, 0, 0, 0], [3, 167, 0, 0, 0]]",0.17715106243872203,13,val_f1,30.02111315727234,2676,results/scenario_5/MMF/dataset_16/dsm_only/4stream/residual_True/fusion_mcmaf/SGD_lr0.001_bs64/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_only/4stream/residual_True/fusion_mcmaf/SGD_lr0.001_bs64
True,5,dataset_16,dsm_only,4stream,True,True,True,mcmaf,256,MMF,RMSprop,0.0001,100,5,0.5489536621823617,0.4878697712469278,0.3029325711691264,0.32169236015940383,0.3025570784050973,0.6035048252443429,0.5732436472346786,0.4391020187344843,0,0,0,0,"[[65, 290, 24, 4, 2], [46, 1291, 58, 4, 2], [2, 408, 56, 6, 1], [1, 134, 92, 16, 4], [0, 46, 50, 33, 41]]",0.3854743604194425,69,val_f1,85.21503138542175,2676,results/scenario_5/MMF/dataset_16/dsm_only/4stream/residual_True/fusion_mcmaf/RMSprop_lr0.0001_bs256/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_only/4stream/residual_True/fusion_mcmaf/RMSprop_lr0.0001_bs256
True,5,dataset_16,dsm_only,4stream,True,True,True,mcmaf,128,MMF,RMSprop,0.0001,100,5,0.5351270553064275,0.458608584102809,0.32185967501865675,0.34230188722757704,0.32419646832376164,0.5972752477795015,0.5919282511210763,0.4572716403295993,0,0,0,0,"[[108, 252, 18, 4, 3], [134, 1208, 53, 3, 3], [5, 413, 49, 4, 2], [2, 138, 82, 17, 8], [0, 53, 41, 26, 50]]",0.39984713669379635,21,val_f1,49.566248416900635,2676,results/scenario_5/MMF/dataset_16/dsm_only/4stream/residual_True/fusion_mcmaf/RMSprop_lr0.0001_bs128/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_only/4stream/residual_True/fusion_mcmaf/RMSprop_lr0.0001_bs128
True,5,dataset_16,dsm_only,4stream,True,True,True,mcmaf,64,MMF,RMSprop,0.0001,100,5,0.5605381165919282,0.5355265661880013,0.3304288795723839,0.3590764281759421,0.33408096363499323,0.6199562653783056,0.5553064275037369,0.46949395554455564,0,0,0,0,"[[74, 285, 20, 2, 4], [25, 1270, 96, 7, 3], [1, 379, 84, 7, 2], [1, 120, 93, 26, 7], [0, 44, 48, 32, 46]]",0.4110122172832388,38,val_f1,100.3064877986908,2676,results/scenario_5/MMF/dataset_16/dsm_only/4stream/residual_True/fusion_mcmaf/RMSprop_lr0.0001_bs64/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_only/4stream/residual_True/fusion_mcmaf/RMSprop_lr0.0001_bs64
True,5,dataset_16,dsm_only,4stream,True,True,True,mcmaf,256,MMF,RMSprop,0.001,100,5,0.5650224215246636,0.5503855290964762,0.3547835359810175,0.3924715443644905,0.36287182265946927,0.6315459214805873,0.5515695067264574,0.49635814386253996,0,0,0,0,"[[113, 230, 34, 6, 2], [14, 1232, 130, 22, 3], [1, 362, 90, 18, 2], [0, 115, 103, 23, 6], [0, 37, 40, 39, 54]]",0.4479638844717398,52,val_f1,68.89085268974304,2676,results/scenario_5/MMF/dataset_16/dsm_only/4stream/residual_True/fusion_mcmaf/RMSprop_lr0.001_bs256/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_only/4stream/residual_True/fusion_mcmaf/RMSprop_lr0.001_bs256
True,5,dataset_16,dsm_only,4stream,True,True,True,mcmaf,128,MMF,RMSprop,0.001,100,5,0.577727952167414,0.5553465380230401,0.35402264141199935,0.3884871509705168,0.36032835118381296,0.638588189532183,0.5500747384155455,0.46305888394745764,0,0,0,0,"[[148, 216, 15, 3, 3], [35, 1267, 85, 12, 2], [4, 396, 68, 5, 0], [2, 136, 89, 18, 2], [1, 47, 55, 22, 45]]",0.43162544449283446,18,val_f1,44.665762186050415,2676,results/scenario_5/MMF/dataset_16/dsm_only/4stream/residual_True/fusion_mcmaf/RMSprop_lr0.001_bs128/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_only/4stream/residual_True/fusion_mcmaf/RMSprop_lr0.001_bs128
True,5,dataset_16,dsm_only,4stream,True,True,True,mcmaf,64,MMF,RMSprop,0.001,100,5,0.546337817638266,0.46949459082375744,0.3499330283578012,0.37610545657666467,0.3555549428020462,0.6150510864399006,0.60949177877429,0.4204143744793828,0,0,0,0,"[[162, 198, 17, 5, 3], [81, 1169, 111, 33, 7], [8, 383, 65, 14, 3], [4, 157, 63, 17, 6], [2, 61, 30, 28, 49]]",0.4014923697285271,6,val_f1,38.81389021873474,2676,results/scenario_5/MMF/dataset_16/dsm_only/4stream/residual_True/fusion_mcmaf/RMSprop_lr0.001_bs64/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_only/4stream/residual_True/fusion_mcmaf/RMSprop_lr0.001_bs64
True,5,dataset_16,dsm_only,4stream,True,True,True,mcmaf,256,MMF,Nadam,0.0001,100,5,0.5340059790732437,0.4586606973632946,0.3186764334058011,0.33994961595597617,0.32150875307660265,0.598344679512265,0.5915545590433483,0.4599325077924773,0,0,0,0,"[[112, 242, 24, 5, 2], [128, 1200, 65, 6, 2], [5, 405, 57, 4, 2], [1, 137, 88, 15, 6], [0, 43, 54, 28, 45]]",0.3929541801471882,50,val_f1,74.90036225318909,2676,results/scenario_5/MMF/dataset_16/dsm_only/4stream/residual_True/fusion_mcmaf/Nadam_lr0.0001_bs256/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_only/4stream/residual_True/fusion_mcmaf/Nadam_lr0.0001_bs256
True,5,dataset_16,dsm_only,4stream,True,True,True,mcmaf,128,MMF,Nadam,0.0001,100,5,0.5145739910313901,0.460370503308792,0.3201849717801136,0.3466979834726686,0.32566301918785034,0.5876342140076417,0.6147234678624813,0.4524670698277513,0,0,0,0,"[[94, 256, 25, 8, 2], [161, 1136, 95, 6, 3], [15, 376, 70, 11, 1], [4, 118, 88, 30, 7], [0, 47, 51, 25, 47]]",0.3931824329629411,24,val_f1,61.772016763687134,2676,results/scenario_5/MMF/dataset_16/dsm_only/4stream/residual_True/fusion_mcmaf/Nadam_lr0.0001_bs128/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_only/4stream/residual_True/fusion_mcmaf/Nadam_lr0.0001_bs128
True,5,dataset_16,dsm_only,4stream,True,True,True,mcmaf,64,MMF,Nadam,0.0001,100,5,0.5571748878923767,0.5391610449980428,0.3669759505952429,0.4035075530725491,0.3756409171022308,0.6297095122848793,0.5553064275037369,0.5067137011884209,0,0,0,0,"[[94, 256, 27, 3, 5], [38, 1175, 165, 19, 4], [0, 321, 128, 20, 4], [1, 104, 97, 39, 6], [0, 31, 54, 30, 55]]",0.44215706986357384,33,val_f1,110.37784743309021,2676,results/scenario_5/MMF/dataset_16/dsm_only/4stream/residual_True/fusion_mcmaf/Nadam_lr0.0001_bs64/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_only/4stream/residual_True/fusion_mcmaf/Nadam_lr0.0001_bs64
True,5,dataset_16,dsm_only,4stream,True,True,True,mcmaf,256,MMF,Nadam,0.001,100,5,0.5866965620328849,0.5121712922338111,0.391613710116415,0.42207213181485354,0.39893182306110286,0.6536399920316815,0.5332585949177877,0.5300847380827234,0,0,0,0,"[[170, 183, 20, 8, 4], [59, 1243, 81, 13, 5], [10, 381, 63, 16, 3], [3, 124, 76, 31, 13], [5, 27, 38, 37, 63]]",0.4544304282328877,14,val_f1,36.247519731521606,2676,results/scenario_5/MMF/dataset_16/dsm_only/4stream/residual_True/fusion_mcmaf/Nadam_lr0.001_bs256/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_only/4stream/residual_True/fusion_mcmaf/Nadam_lr0.001_bs256
True,5,dataset_16,dsm_only,4stream,True,True,True,mcmaf,128,MMF,Nadam,0.001,100,5,0.5736173393124065,0.5446956797953509,0.38931101147399755,0.4264875939793592,0.3988623427372798,0.6460228375197907,0.5369955156950673,0.5341593130643023,0,0,0,0,"[[117, 244, 18, 2, 4], [25, 1187, 150, 32, 7], [0, 312, 132, 25, 4], [1, 98, 100, 36, 12], [3, 27, 49, 28, 63]]",0.46723899464238894,40,val_f1,88.35963416099548,2676,results/scenario_5/MMF/dataset_16/dsm_only/4stream/residual_True/fusion_mcmaf/Nadam_lr0.001_bs128/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_only/4stream/residual_True/fusion_mcmaf/Nadam_lr0.001_bs128
True,5,dataset_16,dsm_only,4stream,True,True,True,mcmaf,64,MMF,Nadam,0.001,100,5,0.523168908819133,0.5261640444822882,0.36453183408826056,0.3966494084075551,0.3726019568625357,0.6126922286739557,0.601270553064275,0.4932573150517525,0,0,0,0,"[[95, 256, 26, 6, 2], [8, 1068, 253, 60, 12], [0, 283, 138, 43, 9], [0, 87, 117, 33, 10], [1, 33, 40, 30, 66]]",0.43914307272538133,53,val_f1,154.03432488441467,2676,results/scenario_5/MMF/dataset_16/dsm_only/4stream/residual_True/fusion_mcmaf/Nadam_lr0.001_bs64/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_only/4stream/residual_True/fusion_mcmaf/Nadam_lr0.001_bs64
True,5,dataset_16,dsm_only,4stream,True,True,True,mcmaf,256,MMF,Adamax,0.0001,100,5,0.46300448430493274,0.15906716330498746,0.23752644215170982,0.19053107136271433,0.2161941178092389,0.5212979675303018,0.7877428998505231,0.1266330389893785,0,0,0,0,"[[161, 223, 1, 0, 0], [323, 1078, 0, 0, 0], [59, 414, 0, 0, 0], [19, 228, 0, 0, 0], [5, 165, 0, 0, 0]]",0.19913069719447854,8,val_f1,25.39438772201538,2676,results/scenario_5/MMF/dataset_16/dsm_only/4stream/residual_True/fusion_mcmaf/Adamax_lr0.0001_bs256/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_only/4stream/residual_True/fusion_mcmaf/Adamax_lr0.0001_bs256
True,5,dataset_16,dsm_only,4stream,True,True,True,mcmaf,128,MMF,Adamax,0.0001,100,5,0.5041106128550075,0.41009989620515935,0.26851400732205766,0.2621453963563802,0.26148119075324566,0.5645779327459948,0.6535874439461884,0.3506273869698414,0,0,0,0,"[[128, 236, 19, 1, 1], [200, 1172, 27, 2, 0], [15, 429, 28, 1, 0], [7, 166, 67, 5, 2], [0, 76, 49, 29, 16]]",0.3185446472215289,71,val_f1,121.19224429130554,2676,results/scenario_5/MMF/dataset_16/dsm_only/4stream/residual_True/fusion_mcmaf/Adamax_lr0.0001_bs128/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_only/4stream/residual_True/fusion_mcmaf/Adamax_lr0.0001_bs128
True,5,dataset_16,dsm_only,4stream,True,True,True,mcmaf,64,MMF,Adamax,0.0001,100,5,0.5373692077727952,0.48145265477626464,0.2887409616262776,0.3040525668615423,0.28688661632289614,0.5889760036767098,0.593796711509716,0.3984456056290203,0,0,0,0,"[[58, 298, 25, 1, 3], [47, 1279, 70, 4, 1], [1, 418, 49, 5, 0], [2, 142, 83, 16, 4], [0, 57, 48, 29, 36]]",0.34794266319045414,38,val_f1,104.26219701766968,2676,results/scenario_5/MMF/dataset_16/dsm_only/4stream/residual_True/fusion_mcmaf/Adamax_lr0.0001_bs64/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_only/4stream/residual_True/fusion_mcmaf/Adamax_lr0.0001_bs64
True,5,dataset_16,dsm_only,4stream,True,True,True,mcmaf,256,MMF,Adamax,0.001,100,5,0.5878176382660688,0.5586477776229082,0.38608110174990934,0.42572947619793144,0.395722057205192,0.6537309033266429,0.5287742899850523,0.518352754687261,0,0,0,0,"[[146, 216, 15, 6, 2], [53, 1243, 88, 15, 2], [10, 352, 94, 15, 2], [4, 111, 93, 35, 4], [3, 34, 52, 26, 55]]",0.4710639036470388,48,val_f1,66.63140845298767,2676,results/scenario_5/MMF/dataset_16/dsm_only/4stream/residual_True/fusion_mcmaf/Adamax_lr0.001_bs256/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_only/4stream/residual_True/fusion_mcmaf/Adamax_lr0.001_bs256
True,5,dataset_16,dsm_only,4stream,True,True,True,mcmaf,128,MMF,Adamax,0.001,100,5,0.5575485799701047,0.5212472574599192,0.36377349976333534,0.39355831422539234,0.37007914964470257,0.6259718753146823,0.5650224215246636,0.4957752137997865,0,0,0,0,"[[154, 208, 19, 2, 2], [136, 1188, 69, 7, 1], [11, 383, 70, 7, 2], [3, 129, 85, 26, 4], [2, 46, 44, 24, 54]]",0.44509120900693144,16,val_f1,43.96314215660095,2676,results/scenario_5/MMF/dataset_16/dsm_only/4stream/residual_True/fusion_mcmaf/Adamax_lr0.001_bs128/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_only/4stream/residual_True/fusion_mcmaf/Adamax_lr0.001_bs128
True,5,dataset_16,dsm_only,4stream,True,True,True,mcmaf,64,MMF,Adamax,0.001,100,5,0.5097159940209267,0.535630223581192,0.355052390167166,0.36679538660107025,0.35563867368479085,0.6078013354909878,0.6079970104633782,0.4978838781106131,0,0,0,0,"[[36, 298, 42, 4, 5], [2, 1032, 297, 62, 8], [0, 237, 184, 43, 9], [0, 71, 103, 56, 17], [1, 17, 55, 41, 56]]",0.40819504509895416,27,val_f1,80.26278424263,2676,results/scenario_5/MMF/dataset_16/dsm_only/4stream/residual_True/fusion_mcmaf/Adamax_lr0.001_bs64/predictions.csv,results/scenario_5/MMF/dataset_16/dsm_only/4stream/residual_True/fusion_mcmaf/Adamax_lr0.001_bs64
