,precision,recall,f1-score,support
0,0.45454545454545453,0.03896103896103896,0.07177033492822965,385.0
1,0.5255391600454029,0.9914346895074947,0.6869436201780416,1401.0
2,0.0,0.0,0.0,473.0
3,0.0,0.0,0.0,247.0
4,0.0,0.0,0.0,170.0
accuracy,0.5246636771300448,0.5246636771300448,0.5246636771300448,0.5246636771300448
macro avg,0.1960169229181715,0.20607914569370672,0.15174279102125424,2676.0
weighted avg,0.34053825232571355,0.5246636771300448,0.3699699517252633,2676.0
