,precision,recall,f1-score,support
0,0.7905759162303665,0.3922077922077922,0.5243055555555556,385.0
1,0.6246261216350947,0.894361170592434,0.7355444672732608,1401.0
2,0.22189349112426035,0.15856236786469344,0.18495684340320592,473.0
3,0.2653061224489796,0.10526315789473684,0.15072463768115943,247.0
4,0.8372093023255814,0.21176470588235294,0.3380281690140845,170.0
accuracy,0.5758594917787743,0.5758594917787743,0.5758594917787743,0.5758594917787743
macro avg,0.5479221907528565,0.3524318388884019,0.3867119345854532,2676.0
weighted avg,0.5576549847165473,0.5758594917787743,0.5286000742556369,2676.0
