,precision,recall,f1-score,support
0,0.8141063956963539,0.7625979843225084,0.787510841283608,1786.0
1,0.5772681954137587,0.650561797752809,0.6117274167987322,890.0
accuracy,0.7253363228699552,0.7253363228699552,0.7253363228699552,0.7253363228699552
macro avg,0.6956872955550564,0.7065798910376586,0.6996191290411702,2676.0
weighted avg,0.7353373380537868,0.7253363228699552,0.7290477442015678,2676.0
