,precision,recall,f1-score,support
0,0.5555555555555556,0.15584415584415584,0.24340770791075048,385.0
1,0.6362593230063109,0.7915774446823698,0.705470737913486,1401.0
2,0.24587155963302754,0.2832980972515856,0.2632612966601179,473.0
3,0.2976190476190476,0.20242914979757085,0.24096385542168675,247.0
4,0.6428571428571429,0.4235294117647059,0.5106382978723405,170.0
accuracy,0.5325112107623319,0.5325112107623319,0.5325112107623319,0.5325112107623319
macro avg,0.47563252573421694,0.3713356518680776,0.39274837915567634,2676.0
weighted avg,0.5248068262984945,0.5325112107623319,0.5055775962668622,2676.0
