,precision,recall,f1-score,support
0,0.8132295719844358,0.5428571428571428,0.6510903426791277,385.0
1,0.6677316293929713,0.8950749464668094,0.7648673376029278,1401.0
2,0.29357798165137616,0.2029598308668076,0.24000000000000002,473.0
3,0.46153846153846156,0.19433198380566802,0.27350427350427353,247.0
4,0.7363636363636363,0.4764705882352941,0.5785714285714285,170.0
accuracy,0.6307922272047832,0.6307922272047832,0.6307922272047832,0.6307922272047832
macro avg,0.5944882561861762,0.46233889844634446,0.5016066764715514,2676.0
weighted avg,0.6078585954770103,0.6307922272047832,0.5985357325582454,2676.0
