,precision,recall,f1-score,support
0,0.6569148936170213,0.6415584415584416,0.6491458607095926,385.0
1,0.6303986710963455,0.5417558886509636,0.582725527831094,1401.0
2,0.2396694214876033,0.4904862579281184,0.321998612074948,473.0
3,0.05970149253731343,0.016194331983805668,0.02547770700636943,247.0
4,0.6557377049180327,0.23529411764705882,0.3463203463203463,170.0
accuracy,0.4790732436472347,0.4790732436472347,0.4790732436472347,0.4790732436472347
macro avg,0.44848443673126326,0.3850578075536776,0.3851336107884701,2676.0
weighted avg,0.514082992191686,0.4790732436472347,0.4797430556356646,2676.0
