,precision,recall,f1-score,support
0,0.7144124168514412,0.9020156774916014,0.797327394209354,1786.0
1,0.5843230403800475,0.27640449438202247,0.3752860411899313,890.0
accuracy,0.6939461883408071,0.6939461883408071,0.6939461883408071,0.6939461883408071
macro avg,0.6493677286157443,0.5892100859368119,0.5863067176996426,2676.0
weighted avg,0.6711465180997445,0.6939461883408071,0.6569623702230736,2676.0
