ordinal,scenario,dataset,dsm_mode_tag,batch_size,model,optimizer,learning_rate,epochs,num_classes,accuracy,precision,recall,macro_f1,macro_f2,mcc,cm00,cm01,cm10,cm11,confusion_matrix_json,best_val_f1,best_val_epoch,monitor_metric,train_time_sec,num_test_samples,predictions_csv,result_dir
False,4,dataset_16,dsm_density_uncertainty,64,FUJITA,Adam,0.001,100,1,0.6905829596412556,0.5293005671077504,0.6292134831460674,0.5749486652977412,0.6063230835859679,0.6688148284382152,1288,498,330,560,"[[1288, 498], [330, 560]]",0.5774278215223096,10,val_f1,9.813568592071533,2676,results/scenario_4/FUJITA/dataset_16/dsm_density_uncertainty/Adam_lr0.001_bs64/predictions.csv,results/scenario_4/FUJITA/dataset_16/dsm_density_uncertainty/Adam_lr0.001_bs64
