,precision,recall,f1-score,support
0,0.7506702412868632,0.15677491601343785,0.25937934228809634,1786.0
1,0.34607034303082934,0.895505617977528,0.499217037269026,890.0
accuracy,0.4024663677130045,0.4024663677130045,0.4024663677130045,0.4024663677130045
macro avg,0.5483702921588463,0.5261402669954829,0.37929818977856117,2676.0
weighted avg,0.6161060000881076,0.4024663677130045,0.3391459897219631,2676.0
