,precision,recall,f1-score,support
0,0.8560115190784737,0.6657334826427772,0.7489763779527561,1786.0
1,0.5361305361305362,0.7752808988764045,0.6338998621956822,890.0
accuracy,0.7021674140508222,0.7021674140508222,0.7021674140508222,0.7021674140508222
macro avg,0.696071027604505,0.7205071907595908,0.6914381200742191,2676.0
weighted avg,0.7496235987407814,0.7021674140508222,0.7107035457316067,2676.0
