ordinal,scenario,dataset,dsm_mode_tag,batch_size,model,optimizer,learning_rate,epochs,num_classes,accuracy,precision,recall,macro_f1,macro_f2,mcc,cm00,cm01,cm10,cm11,confusion_matrix_json,best_val_f1,best_val_epoch,monitor_metric,train_time_sec,num_test_samples,predictions_csv,result_dir
False,4,dataset_16,dsm_uncertainty,256,FUJITA,RMSprop,0.0001,100,1,0.7152466367713004,0.5922190201729106,0.46179775280898877,0.5189393939393939,0.48307475317348375,0.6630453071655064,1503,283,479,411,"[[1503, 283], [479, 411]]",0.5198180636777128,26,val_f1,8.502289772033691,2676,results/scenario_4/FUJITA/dataset_16/dsm_uncertainty/RMSprop_lr0.0001_bs256/predictions.csv,results/scenario_4/FUJITA/dataset_16/dsm_uncertainty/RMSprop_lr0.0001_bs256
