,precision,recall,f1-score,support
0,0.30307941653160453,0.4857142857142857,0.3732534930139721,385.0
1,0.5809464508094645,0.6659528907922913,0.6205520452278018,1401.0
2,0.225,0.1522198731501057,0.1815889029003783,473.0
3,0.30120481927710846,0.10121457489878542,0.15151515151515152,247.0
4,0.8,0.23529411764705882,0.3636363636363636,170.0
accuracy,0.4697309417040359,0.4697309417040359,0.4697309417040359,0.4697309417040359
macro avg,0.4420461373236355,0.32807914844050534,0.33810919125873345,2676.0
weighted avg,0.46614878300081214,0.4697309417040359,0.44776905287325586,2676.0
