ordinal,scenario,dataset,dsm_mode_tag,residual,fusion,batch_size,model,optimizer,learning_rate,epochs,num_classes,accuracy,precision,recall,macro_f1,macro_f2,mcc,cm00,cm01,cm10,cm11,confusion_matrix_json,best_val_f1,best_val_epoch,monitor_metric,train_time_sec,num_test_samples,predictions_csv,result_dir
False,4,dataset_16,dsm_uncertainty,True,concat,256,FCSNN,RMSprop,0.001,100,1,0.6647982062780269,0.4964249233912155,0.5460674157303371,0.520064205457464,0.5353602115003305,0.6320650888208555,1293,493,404,486,"[[1293, 493], [404, 486]]",0.5648197955890263,45,val_f1,31.580000162124634,2676,results/scenario_4/FCSNN/dataset_16/dsm_uncertainty/residual_True/fusion_concat/RMSprop_lr0.001_bs256/predictions.csv,results/scenario_4/FCSNN/dataset_16/dsm_uncertainty/residual_True/fusion_concat/RMSprop_lr0.001_bs256
