,precision,recall,f1-score,support
0,0.27287319422150885,0.44155844155844154,0.3373015873015873,385.0
1,0.5502444323737099,0.7230549607423269,0.6249228871067242,1401.0
2,0.2356687898089172,0.07822410147991543,0.11746031746031745,473.0
3,0.0,0.0,0.0,247.0
4,1.0,0.11176470588235295,0.20105820105820105,170.0
accuracy,0.46300448430493274,0.46300448430493274,0.46300448430493274,0.46300448430493274
macro avg,0.4117572832808271,0.27092044193260734,0.25614859858536604,2676.0
weighted avg,0.43251867231332825,0.46300448430493274,0.40923643508455,2676.0
