,precision,recall,f1-score,support
0,0.8146696528555432,0.8146696528555432,0.8146696528555433,1786.0
1,0.6280898876404495,0.6280898876404495,0.6280898876404495,890.0
accuracy,0.7526158445440957,0.7526158445440957,0.7526158445440957,0.7526158445440957
macro avg,0.7213797702479963,0.7213797702479963,0.7213797702479964,2676.0
weighted avg,0.7526158445440957,0.7526158445440957,0.7526158445440958,2676.0
