,precision,recall,f1-score,support
0,0.7008099094807051,0.8236282194848824,0.7572715572715571,1786.0
1,0.4540727902946274,0.2943820224719101,0.35719154737559644,890.0
accuracy,0.6476083707025411,0.6476083707025411,0.6476083707025411,0.6476083707025411
macro avg,0.5774413498876663,0.5590051209783963,0.5572315523235768,2676.0
weighted avg,0.6187486104987884,0.6476083707025411,0.6242105674332145,2676.0
