ordinal,scenario,dataset,dsm_mode_tag,batch_size,model,optimizer,learning_rate,epochs,num_classes,accuracy,precision,recall,macro_f1,macro_f2,mcc,cm00,cm01,cm10,cm11,confusion_matrix_json,best_val_f1,best_val_epoch,monitor_metric,train_time_sec,num_test_samples,predictions_csv,result_dir
False,4,dataset_16,dsm_only,256,FUJITA,SGD,0.001,100,1,0.6674140508221226,0.0,0.0,0.0,0.0,0.5,1786,0,890,0,"[[1786, 0], [890, 0]]",0.0,1,val_f1,2.799565076828003,2676,results/scenario_4/FUJITA/dataset_16/dsm_only/SGD_lr0.001_bs256/predictions.csv,results/scenario_4/FUJITA/dataset_16/dsm_only/SGD_lr0.001_bs256
